CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,ORIG_FID,MBG_Width,MBG_Length,MBG_APodX1,MBG_APodY1,MBG_APodX2,MBG_APodY2,MBG_Orientation,Shape_Length,Shape_Area
 ,41740,41740,"San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA Metro Area",M1,1,G3110,10904373558.000000000000000,817404622.000000000000000,+33.0236041,-116.7761174,766,0.964497232143222,1.692830267526324,-117.578480000051911,33.453927000130989,-116.106168000153048,32.618480000251850,119.572259455768588,4.454107449949210,1.232768279792699
 ,41760,41760,"Sandpoint, ID","Sandpoint, ID Micro Area",M2,2,G3110,4489055950.000000000000000,478884838.000000000000000,+48.3167960,-116.6123638,767,0.896705744475887,1.312509776888195,-117.032441000351866,48.846665999636230,-116.049108000234014,47.977334000164035,131.478828627608806,3.467568216296528,0.783894937185367
184,41780,41780,"Sandusky, OH","Sandusky, OH Micro Area",M2,2,G3110,651069515.000000000000000,969942442.000000000000000,+41.5540061,-082.5258973,768,0.416483536888318,0.662297432000451,-82.952936000096315,41.430172000237690,-82.348121999630564,41.700057000330332,65.952228842234618,1.830780368355281,0.215360801319813
246,41820,41820,"Sanford, NC","Sanford, NC Micro Area",M2,2,G3110,660607408.000000000000000,10725289.000000000000000,+35.4763365,-079.1721174,769,0.267014071716045,0.393603586659496,-79.359822000185147,35.469882999900562,-78.969639999586263,35.521669000324152,82.439736150050180,1.044636832915259,0.073248326421890
488,41860,41860,"San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,1,G3110,6398229497.000000000000000,2475477450.000000000000000,+37.7737185,-122.2744317,770,1.153732153806157,1.851573635301079,-123.134522999636715,38.296263000337262,-121.471197999987680,37.482829000258221,116.060525612907583,4.802636801859303,1.475061391407214
364,41900,41900,"San Germán, PR","San Germán, PR Metro Area",M1,1,G3110,572730866.000000000000000,383943230.000000000000000,+18.0330687,-067.1039609,771,0.308051484683600,0.401747186201692,-67.258646999859138,17.925235000295061,-66.926516999959517,18.151266999772247,55.762645354389001,1.171071113209562,0.097159778376091
488,41940,41940,"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",M1,1,G3110,6940482016.000000000000000,38314684.000000000000000,+36.9084718,-121.3713721,772,0.611276628770919,1.938272336552211,-122.190402000152176,37.431471999832979,-120.596561999636549,36.328488000221057,124.684369930138644,4.400190069190478,0.918236201246261
490,41980,41980,"San Juan-Bayamón-Caguas, PR","San Juan-Bayamón-Caguas, PR Metro Area",M1,1,G3110,3724758254.000000000000000,1458189611.000000000000000,+18.2944526,-066.0368437,773,0.551655547958489,1.188839244666424,-66.611124000272355,18.322372999714219,-65.422705999881941,18.290727999997273,91.525302192544501,2.958076506956645,0.503064379038897
 ,42020,42020,"San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",M1,1,G3110,8548557892.000000000000000,815573121.000000000000000,+35.3852242,-120.4475445,774,0.886347905124076,2.159807828957164,-121.438175999722603,35.796655000028295,-119.472754000196915,34.901173999780326,114.494848408647556,4.769854651987005,1.148632900797350
488,42100,42100,"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",M1,1,G3110,1152794691.000000000000000,419743117.000000000000000,+37.0124883,-122.0072050,775,0.348963328562274,0.790571777248377,-122.317681999824401,37.186945000011804,-121.581353999587350,36.899151999665094,111.347989410107814,1.855345641265069,0.189661882507442
106,42140,42140,"Santa Fe, NM","Santa Fe, NM Metro Area",M1,1,G3110,4947856149.000000000000000,2648084.000000000000000,+35.5145305,-105.9639718,776,0.534318220596219,1.097243725243004,-106.243966000330602,35.040005999777122,-105.716807999889227,36.002320000067982,28.714037371238774,2.923973321173463,0.505973759570465
434,42180,42180,"Santa Isabel, PR","Santa Isabel, PR Micro Area",M2,2,G3110,88150113.000000000000000,111135066.000000000000000,+17.9529217,-066.3875885,777,0.126427970485759,0.194884085816520,-66.426989000242145,18.042626999936147,-66.323220000202809,17.877667000132021,147.827827534144433,0.519211469391103,0.018592636499167
488,42220,42220,"Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA Metro Area",M1,1,G3110,4080764059.000000000000000,498182342.000000000000000,+38.5251824,-122.9261095,778,0.620078392125700,1.456148124272602,-123.632496999636771,38.758119000291686,-122.347454000401740,38.073260000248865,118.055222659631809,3.259693054840620,0.538135266891248
 ,42300,42300,"Sault Ste. Marie, MI","Sault Ste. Marie, MI Micro Area",M2,2,G3110,4036515589.000000000000000,2952489038.000000000000000,+46.3218192,-084.5206297,779,0.767370132281589,2.083886500134925,-85.234329999929514,47.047610000001555,-83.433558000301446,45.998895000204129,120.215224175243776,4.900487181551227,1.208632633755384
496,42340,42340,"Savannah, GA","Savannah, GA Metro Area",M1,1,G3110,3495144661.000000000000000,564230506.000000000000000,+32.1091533,-081.2731066,780,0.651122083734304,1.010918159033386,-81.781712000308517,32.152267999968274,-80.782997000411228,31.995666999832224,98.911557547473819,2.753733378487317,0.507690117292106
 ,42380,42380,"Sayre, PA","Sayre, PA Micro Area",M2,2,G3110,2971786846.000000000000000,35239552.000000000000000,+41.7915044,-076.5021231,781,0.457907970855528,0.884078852976465,-76.927083999826664,42.001673999655395,-76.115171999787947,41.651825000123722,113.310979040301774,2.347659117914208,0.331256647569796
 ,42420,42420,"Scottsbluff, NE","Scottsbluff, NE Micro Area",M2,2,G3110,9200480889.000000000000000,17475776.000000000000000,+42.1633258,-103.7344731,782,0.691481341604310,1.745105879108122,-104.053027999942231,43.000584999598118,-103.370437000167385,41.394513999821299,156.974180901265868,4.453579445252751,1.037711226608237
497,42460,42460,"Scottsboro, AL","Scottsboro, AL Micro Area",M2,2,G3110,2791974032.000000000000000,126334709.000000000000000,+34.7641140,-085.9800556,783,0.525245874178376,0.832027851880718,-86.359034000218912,34.632610000351292,-85.605164999565034,34.984677999690007,64.966728052706543,2.177471773404632,0.306683236358579
350,42500,42500,"Scottsburg, IN","Scottsburg, IN Micro Area",M2,2,G3110,493136550.000000000000000,6078495.000000000000000,+38.6794309,-085.7518981,784,0.250779322633806,0.343230360021019,-85.888333999814222,38.734443000244312,-85.569980000276757,38.606154999953333,111.948093696416393,0.968658068050221,0.063611556493651
 ,42540,42540,"Scranton--Wilkes-Barre, PA","Scranton--Wilkes-Barre, PA Metro Area",M1,1,G3110,4522236223.000000000000000,78142193.000000000000000,+41.3228806,-075.8981877,785,0.748382091645144,1.017004073395920,-76.207826999916051,40.949739999801182,-75.462410999667838,41.641587000140021,47.134513685330994,2.744390474016925,0.521322270348441
340,42620,42620,"Searcy, AR","Searcy, AR Micro Area",M2,2,G3110,2680828175.000000000000000,18293048.000000000000000,+35.2551175,-091.7530339,786,0.512042255429711,0.857635114278689,-92.119719000331543,35.066492999952061,-91.347257000210334,35.439105999742139,64.248702588201382,2.187981351481325,0.327326390378500
500,42660,42660,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area",M1,1,G3110,15202855929.000000000000000,1136512340.000000000000000,+47.4905993,-121.8339960,787,1.511231503468032,2.149310816142479,-122.851186999780168,47.249773999570493,-120.910542999859501,48.173590999824853,64.543855914940167,5.822791553494718,2.309032908513638
370,42680,42680,"Sebastian-Vero Beach, FL","Sebastian-Vero Beach, FL Metro Area",M1,1,G3110,1302203837.000000000000000,295578902.000000000000000,+27.7005283,-080.5747894,788,0.304211997428762,0.672729016614702,-80.881565999870986,27.822510999682947,-80.263543000009406,27.556781999689576,113.266070332495900,1.648575312468058,0.157632526139558
 ,42700,42700,"Sebring-Avon Park, FL","Sebring-Avon Park, FL Metro Area",M1,1,G3110,2635685460.000000000000000,230708988.000000000000000,+27.3410799,-081.3423534,789,0.614158944839175,0.763002372288714,-81.563532999648203,27.646644999667046,-80.940675999897451,27.205939000184742,125.281532203960282,2.181378598831917,0.309628207690375
 ,42740,42740,"Sedalia, MO","Sedalia, MO Micro Area",M2,2,G3110,1766953612.000000000000000,10501027.000000000000000,+38.7273667,-093.2852073,790,0.430686263544109,0.621751616810965,-93.512742999589705,38.512476000267270,-93.050453000305708,38.928243999960671,48.032856865426496,1.722288269962369,0.188851471099487
146,42780,42780,"Selinsgrove, PA","Selinsgrove, PA Micro Area",M2,2,G3110,851544549.000000000000000,7157945.000000000000000,+40.7554068,-077.0729288,791,0.247262396189429,0.582825858805073,-77.354097000076479,40.701667000131977,-76.798769000089237,40.878575999682710,72.329854034206249,1.381913175349821,0.100900615652509
388,42820,42820,"Selma, AL","Selma, AL Micro Area",M2,2,G3110,2534919607.000000000000000,39124778.000000000000000,+32.3335397,-087.1143556,792,0.639892598702304,0.700556864929142,-87.177859999839086,32.047514000370882,-87.017762000315997,32.729531999802020,13.210520231948692,2.116856424802934,0.319798859361173
273,42860,42860,"Seneca, SC","Seneca, SC Micro Area",M2,2,G3110,1622673901.000000000000000,122222250.000000000000000,+34.7487656,-083.0615395,793,0.463258157109276,0.592580484237344,-82.999195000149086,34.472446999629369,-82.897372999963920,35.056213999876263,9.894127797965808,1.707544694137016,0.196433302944192
464,42900,42900,"Seneca Falls, NY","Seneca Falls, NY Micro Area",M2,2,G3110,838403628.000000000000000,172828921.000000000000000,+42.7822943,-076.8270880,794,0.321008341393706,0.597857975653010,-76.963925999984895,43.013157000195463,-76.585989000192171,42.549909999946578,140.790941998003461,1.538166916609005,0.146276171122577
315,42940,42940,"Sevierville, TN","Sevierville, TN Micro Area",M2,2,G3110,1534538395.000000000000000,13489379.000000000000000,+35.7953454,-083.5184957,795,0.442218222729132,0.572978138665612,-83.794275000091147,35.887125000118715,-83.254257000160408,35.695592999817165,109.528428778723296,1.593464459846712,0.178947998645484
 ,42200,42200,"Santa Maria-Santa Barbara, CA","Santa Maria-Santa Barbara, CA Metro Area",M1,1,G3110,7084063392.000000000000000,2729751706.000000000000000,+34.5370572,-120.0399729,796,1.241901817756830,2.331415904867207,-120.702794999989237,34.999975000046277,-118.980512000128670,33.428593000066940,132.376798024742413,5.558584140398603,1.854196779475004
294,42980,42980,"Seymour, IN","Seymour, IN Micro Area",M2,2,G3110,1320827167.000000000000000,10183339.000000000000000,+38.9119571,-086.0425161,797,0.342700345521890,0.579717820166923,-86.318132999937973,39.048810000281321,-85.804553999767222,38.779905999562288,117.636032218066248,1.593009341899920,0.158526501664585
267,43020,43020,"Shawano, WI","Shawano, WI Micro Area",M2,2,G3110,3239659314.000000000000000,60905539.000000000000000,+44.8516431,-088.7455433,798,0.528262342993669,1.074829187351640,-89.223813999816230,45.029245999803095,-88.245203999864657,44.584745999828101,114.428293216916558,2.711025196919580,0.446307394435415
416,43060,43060,"Shawnee, OK","Shawnee, OK Micro Area",M2,2,G3110,2040370700.000000000000000,14850384.000000000000000,+35.2113928,-096.9570070,799,0.513848890296633,0.744112590699672,-97.142348999706542,34.928176000322196,-96.624680999828229,35.462706999928173,44.081831471400371,2.007143404295849,0.251317052315299
 ,43100,43100,"Sheboygan, WI","Sheboygan, WI Metro Area",M1,1,G3110,1324851059.000000000000000,1967647532.000000000000000,+43.7412320,-087.7315164,800,0.353719309920194,1.141130054549768,-88.160872999589230,43.542943000419200,-87.075334999610504,43.894773999620440,72.042102109657037,2.819924127513062,0.371730966693065
172,43140,43140,"Shelby, NC","Shelby, NC Micro Area",M2,2,G3110,1202311340.000000000000000,10177696.000000000000000,+35.3346302,-081.5571145,801,0.406741067805925,0.555980987489828,-81.691054999688447,35.584576000082393,-81.328036999907567,35.163466999602406,139.236941224623109,1.483146513494806,0.134476251778862
400,43180,43180,"Shelbyville, TN","Shelbyville, TN Micro Area",M2,2,G3110,1226719779.000000000000000,2980755.000000000000000,+35.5136604,-086.4582939,802,0.357342825305937,0.481917822301905,-86.636362000006272,35.701982000369071,-86.250550000382191,35.413202000372053,126.814827268401785,1.372497120775084,0.134970378918382
500,43220,43220,"Shelton, WA","Shelton, WA Micro Area",M2,2,G3110,2485238914.000000000000000,236949795.000000000000000,+47.3541257,-123.1738498,803,0.524980023488948,0.815403507076956,-123.488943000419113,47.082645999613248,-122.801011999903835,47.520405999936997,57.529653816321925,2.270074299495367,0.344570275443690
 ,43260,43260,"Sheridan, WY","Sheridan, WY Micro Area",M2,2,G3110,6535475106.000000000000000,7986330.000000000000000,+44.7813692,-106.8812114,804,0.442044154139407,1.951339611484743,-107.911522999986403,45.000677999889831,-106.009676000447030,44.563981000023205,102.931938111078296,4.422861213469089,0.762458156907970
206,43300,43300,"Sherman-Denison, TX","Sherman-Denison, TX Metro Area",M1,1,G3110,2416026291.000000000000000,120082118.000000000000000,+33.6245240,-096.6756930,805,0.539676756441929,0.785902102104167,-96.944611000097552,33.949216999564953,-96.384602000082225,33.397826000369662,134.555726849857024,2.056285624257745,0.274710856321157
 ,43320,43320,"Show Low, AZ","Show Low, AZ Micro Area",M2,2,G3110,25770517979.000000000000000,24125805.000000000000000,+35.3907852,-110.3210248,806,0.924127565391993,3.541121973159559,-110.750690000143379,37.003007000073069,-109.893067000141912,33.567308000064202,165.984190131372770,8.168404945005079,2.854883211464750
508,43340,43340,"Shreveport-Bossier City, LA","Shreveport-Bossier City, LA Metro Area",M1,1,G3110,6723111106.000000000000000,266266753.000000000000000,+32.4376822,-093.7448836,807,0.686232249782671,1.319241427279602,-94.042964000088489,33.019219000256726,-93.441171000441273,31.845232999903089,152.860022314769822,3.440639615407449,0.744583823222740
212,43380,43380,"Sidney, OH","Sidney, OH Micro Area",M2,2,G3110,1055927003.000000000000000,7802978.000000000000000,+40.3366802,-084.2041425,808,0.299224320630074,0.516638406826677,-84.432574999736403,40.197036999857687,-84.002371999867876,40.483115000257101,56.376739770140539,1.368410551804953,0.119737731193752
 ,43420,43420,"Sierra Vista-Douglas, AZ","Sierra Vista-Douglas, AZ Metro Area",M1,1,G3110,16083174724.000000000000000,17667961.000000000000000,+31.8401287,-109.7751627,809,1.095080172407129,1.785757980699524,-110.459751000408289,31.332914000280937,-109.047917999815809,32.426375999652691,52.242285431580171,5.001530147999813,1.541686175167073
164,43460,43460,"Sikeston, MO","Sikeston, MO Micro Area",M2,2,G3110,1087772859.000000000000000,15192496.000000000000000,+37.0477927,-089.5680975,810,0.369243407778589,0.480632666747557,-89.786837000327239,37.087747000323873,-89.312703999889663,37.008970999911753,99.433376218477150,1.341735599083349,0.127524513185273
 ,43500,43500,"Silver City, NM","Silver City, NM Micro Area",M2,2,G3110,10259475126.000000000000000,15298388.000000000000000,+32.7320870,-108.3815043,811,1.249605954560863,1.580505949148084,-109.047578000324393,33.208897999643000,-108.217143000449084,31.864139000314651,148.303241182420720,4.588141222202259,1.395041229734199
 ,43580,43580,"Sioux City, IA-NE-SD","Sioux City, IA-NE-SD Metro Area",M1,1,G3110,5371728522.000000000000000,54561384.000000000000000,+42.5129417,-096.4389491,812,0.858682038704687,1.453107234791915,-97.015849000031267,42.761338000448404,-95.670822000035230,42.211408000279050,112.237771848961799,3.841494523211306,0.894915427841646
 ,43620,43620,"Sioux Falls, SD","Sioux Falls, SD Metro Area",M1,1,G3110,6670247197.000000000000000,27910144.000000000000000,+43.4954205,-096.9953387,813,0.766172190637785,1.385234159267533,-97.608516999759672,43.849059000372620,-96.454130000299244,43.083380000087004,123.555424086748246,3.625620944337190,0.828264126311930
 ,43660,43660,"Snyder, TX","Snyder, TX Micro Area",M2,2,G3110,2345090477.000000000000000,5436957.000000000000000,+32.7443531,-100.9133465,814,0.443319997042302,0.677446231327025,-101.174561999636524,32.527703000393217,-100.655870000200309,32.963468999594681,49.965549459102157,1.905763735025929,0.227399627483197
 ,43700,43700,"Somerset, KY","Somerset, KY Micro Area",M2,2,G3110,1705275134.000000000000000,48546023.000000000000000,+37.1073741,-084.5769534,815,0.439737897210439,0.631269286760683,-84.905777999554971,37.047186999580447,-84.278585000397413,37.118810000181441,83.485266066857122,1.661737155241569,0.189077561400299
306,43740,43740,"Somerset, PA","Somerset, PA Micro Area",M2,2,G3110,2782573989.000000000000000,17026008.000000000000000,+39.9812968,-079.0284859,816,0.562857001675365,0.907108419150657,-79.409959000107733,39.734978000434410,-78.658409000275128,40.242933000257835,55.946162702288426,2.237089305977075,0.319309580156781
 ,43760,43760,"Sonora, CA","Sonora, CA Micro Area",M2,2,G3110,5752029633.000000000000000,138772442.000000000000000,+38.0214344,-119.9647335,817,0.761751795556030,1.457142822065405,-120.653273999695273,37.831857999746944,-119.196182000199144,37.844027999792388,89.521462319564137,3.576276545753819,0.779117780217576
515,43780,43780,"South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI Metro Area",M1,1,G3110,2455307194.000000000000000,56190965.000000000000000,+41.7749808,-086.1230143,818,0.531286532542447,0.992646780665786,-86.524710999812726,41.432886000388635,-85.762943000019391,42.069326999741293,50.121959476151183,2.397749014343198,0.371561819007085
273,43900,43900,"Spartanburg, SC","Spartanburg, SC Metro Area",M1,1,G3110,2092048331.000000000000000,29186811.000000000000000,+34.9332708,-081.9910522,819,0.473395135392154,0.709838788974795,-82.215946999954042,35.196222000145269,-81.862932000111698,34.580387999606558,150.177338101226837,1.825881555365364,0.221765920045490
452,43940,43940,"Spearfish, SD","Spearfish, SD Micro Area",M2,2,G3110,2072127357.000000000000000,667509.000000000000000,+44.3487670,-103.8049474,820,0.463940875144417,0.741159783792897,-104.055943000369155,44.571025000203633,-103.452452999806042,44.140771999827962,125.486642939122277,2.006395632209436,0.256675723281826
517,43980,43980,"Spencer, IA","Spencer, IA Micro Area",M2,2,G3110,1469139463.000000000000000,13866648.000000000000000,+43.0812244,-095.1498753,821,0.345910636135390,0.586723697690252,-95.388181999899359,42.909897000246417,-94.913722999716640,43.255054000142025,53.965052105215470,1.639331400953603,0.164137499716261
517,44020,44020,"Spirit Lake, IA","Spirit Lake, IA Micro Area",M2,2,G3110,985542270.000000000000000,60712924.000000000000000,+43.3896107,-095.1960572,822,0.246027215603712,0.533709645388827,-95.387786999670254,43.500226000029954,-94.913722999716640,43.255054000142025,117.346679782908808,1.438370575900475,0.116494096902782
518,44060,44060,"Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area",M1,1,G3110,10984888100.000000000000000,206438799.000000000000000,+48.0916180,-117.6634720,823,1.268141094858973,2.100881234327456,-118.219955000422885,48.997409000325149,-117.039877999769828,47.259271999603129,145.826158275040257,5.343103412835346,1.887741142787417
522,44100,44100,"Springfield, IL","Springfield, IL Metro Area",M1,1,G3110,3063073942.000000000000000,25286501.000000000000000,+39.8285650,-089.6962052,824,0.637171958739465,0.831936449430598,-89.995090000103403,40.108907999804387,-89.217474999771412,39.813217000364318,110.819492925720425,2.379453702730205,0.385497731978240
 ,44140,44140,"Springfield, MA","Springfield, MA Metro Area",M1,1,G3110,4774474260.000000000000000,156661220.000000000000000,+42.3648332,-072.6194063,825,0.738843486219358,1.136969032989189,-73.023014999842303,42.741134999580595,-72.135715000047185,42.030222000445008,128.702031493515733,3.091174533701975,0.629393232235137
 ,44180,44180,"Springfield, MO","Springfield, MO Metro Area",M1,1,G3110,7788134659.000000000000000,35474129.000000000000000,+37.3608699,-093.1802617,826,0.945621193408794,1.248191946730349,-93.628404000344290,37.829435000425008,-92.909336000156259,36.809177999964788,144.824161420246554,3.571646978042541,0.916413148216619
212,44220,44220,"Springfield, OH","Springfield, OH Metro Area",M1,1,G3110,1027907572.000000000000000,14611224.000000000000000,+39.9170315,-083.7836760,827,0.245656052482566,0.566698299045090,-84.053735999716594,39.850458000036724,-83.509932999708155,40.009911000392378,73.657896495544207,1.444844004730557,0.113668647872432
 ,44260,44260,"Starkville, MS","Starkville, MS Micro Area",M2,2,G3110,2277594517.000000000000000,14964480.000000000000000,+33.5146172,-089.0775079,828,0.439341587606593,0.944181279323440,-89.507134999880293,33.721819000046878,-88.669076000057316,33.286921999550714,117.426316812569112,2.288071982597743,0.307994478245270
524,44300,44300,"State College, PA","State College, PA Metro Area",M1,1,G3110,2871502921.000000000000000,11214105.000000000000000,+40.9091275,-077.8478769,829,0.553966132798649,1.266945667296479,-78.376989999788634,40.752332000121783,-77.143803999754766,41.042854999558642,76.743562496984509,2.832710139561540,0.417356712021702
496,44340,44340,"Statesboro, GA","Statesboro, GA Micro Area",M2,2,G3110,1750705245.000000000000000,32857751.000000000000000,+32.3917111,-081.7440210,830,0.412332641992953,0.674028754097325,-82.001504999855797,32.606878000319512,-81.433494000447752,32.244002999938573,122.572558858002452,1.711111990079625,0.199065361539315
277,44420,44420,"Staunton, VA","Staunton, VA Metro Area",M1,1,G3110,2595073761.000000000000000,10049971.000000000000000,+38.1609584,-079.1276321,831,0.490365354211261,0.785628068118947,-79.533311000302376,38.154795000189154,-78.749395999925412,38.206648000105190,86.215614672254560,2.049033932201875,0.288293661262048
525,44460,44460,"Steamboat Springs, CO","Steamboat Springs, CO Micro Area",M2,2,G3110,6117602807.000000000000000,15831744.000000000000000,+40.4836638,-106.9877021,832,0.812792065292756,1.285848843812945,-107.317793999893127,41.002919999758262,-106.626554999713449,39.918670999866777,147.481352318902225,3.358862852928119,0.765857699975787
 ,44500,44500,"Stephenville, TX","Stephenville, TX Micro Area",M2,2,G3110,2805417368.000000000000000,17169065.000000000000000,+32.2366609,-098.2205073,833,0.539396137471128,0.744118145475804,-98.475177000118435,32.513039000449567,-97.864863999673787,32.087327999987281,124.896890110410624,2.035338661366006,0.283968408831410
 ,44540,44540,"Sterling, CO","Sterling, CO Micro Area",M2,2,G3110,4761947979.000000000000000,16363553.000000000000000,+40.7280911,-103.0904639,834,0.567259075101805,1.069331163734512,-103.573773999870184,41.001715999993451,-102.664803999904620,40.438473000128909,121.784413330758156,2.908945276705388,0.517893992069338
221,44580,44580,"Sterling, IL","Sterling, IL Micro Area",M2,2,G3110,1771808919.000000000000000,31883752.000000000000000,+41.7506733,-089.9110045,835,0.347604818778504,0.657080711917038,-90.245712999555224,41.703536999832750,-89.628907000057950,41.930043999630925,69.835468608084994,1.807520954775609,0.202657152998217
554,44620,44620,"Stevens Point, WI","Stevens Point, WI Micro Area",M2,2,G3110,2074258117.000000000000000,56829945.000000000000000,+44.4762457,-089.4980699,836,0.441787658583687,0.761258499314086,-89.844931000265433,44.684944999811933,-89.224813000019878,44.243392999987009,125.452581790746621,2.022368985668050,0.257138994219504
 ,44660,44660,"Stillwater, OK","Stillwater, OK Micro Area",M2,2,G3110,1773885714.000000000000000,31992048.000000000000000,+36.0792254,-096.9752553,837,0.305688864335940,0.766004666420290,-97.354132000391473,36.159071999972866,-96.619655000078183,35.941571000001716,106.495625254885596,1.900511398081085,0.202486885700514
488,44700,44700,"Stockton, CA","Stockton, CA Metro Area",M1,1,G3110,3606127799.000000000000000,89109687.000000000000000,+37.9349815,-121.2722440,838,0.659436328023152,0.931544427286280,-121.471925000238514,37.481782999685720,-121.027083999826687,38.300251999929912,28.524247605767520,2.501709271995385,0.429773582622008
 ,44740,44740,"Storm Lake, IA","Storm Lake, IA Micro Area",M2,2,G3110,1488981859.000000000000000,13798139.000000000000000,+42.7415219,-095.1414324,839,0.349405111480860,0.588727965807298,-95.388181999899359,42.909897000246417,-94.914484999782871,42.560309000160260,126.427295369753949,1.645371760914949,0.165629155821909
310,44780,44780,"Sturgis, MI","Sturgis, MI Micro Area",M2,2,G3110,1296536370.000000000000000,52915575.000000000000000,+41.9114878,-085.5228703,840,0.311867575339621,0.587731452007815,-85.791626999886091,41.759425999710174,-85.293626000439531,42.071552999871074,57.922168353191203,1.591892394504377,0.151008006555006
 ,44860,44860,"Sulphur Springs, TX","Sulphur Springs, TX Micro Area",M2,2,G3110,1987629163.000000000000000,65639829.000000000000000,+33.1489673,-095.5654337,841,0.413946315371162,0.681862961711915,-95.862520999944138,32.979571000201531,-95.308592999767086,33.377190000218377,54.328567631625340,1.799463594284869,0.205719093952543
174,44900,44900,"Summerville, GA","Summerville, GA Micro Area",M2,2,G3110,811512394.000000000000000,570806.000000000000000,+34.4741785,-085.3452894,842,0.303396913705411,0.465081268515325,-85.462206999953025,34.286385999814115,-85.107748000070103,34.587483000340228,49.653593830910921,1.227162050066902,0.085479314406650
 ,44940,44940,"Sumter, SC","Sumter, SC Metro Area",M1,1,G3110,3294552744.000000000000000,273793132.000000000000000,+33.7926537,-080.2940548,843,0.685491701225124,0.812026074443751,-80.619221000348830,34.108806999943170,-80.138768999889407,33.454167999553590,143.724347113581956,2.397141765047222,0.409678103380681
146,44980,44980,"Sunbury, PA","Sunbury, PA Micro Area",M2,2,G3110,1186233370.000000000000000,50558156.000000000000000,+40.8515244,-076.7098770,844,0.530389012935445,0.633375679640304,-76.888145000091640,41.153806999893163,-76.380152000314524,40.775510999732887,126.674592053139264,1.829051047477412,0.200438308163287
 ,45000,45000,"Susanville, CA","Susanville, CA Micro Area",M2,2,G3110,11761615584.000000000000000,463426056.000000000000000,+40.7210862,-120.6299518,845,1.334211774937807,1.976892674107571,-121.331786000223701,41.183886000238772,-120.015734000024054,39.708721000074149,138.262608283862221,5.077112119533794,1.549643211387063
 ,45020,45020,"Sweetwater, TX","Sweetwater, TX Micro Area",M2,2,G3110,2362061742.000000000000000,5052159.000000000000000,+32.3123379,-100.4181078,846,0.442743762577274,0.678579640755693,-100.665353000440575,32.085407000432781,-100.146543000059353,32.522792999697231,49.867228235658587,1.907685186851593,0.227118892385948
532,45060,45060,"Syracuse, NY","Syracuse, NY Metro Area",M1,1,G3110,6176813093.000000000000000,1020700299.000000000000000,+43.0065163,-076.1961336,847,0.970863835041148,1.669184910074711,-76.644712000358481,43.703465999756133,-75.251029000388030,42.784865999965973,123.389551209015195,4.054826618773851,1.034407903014721
 ,45140,45140,"Tahlequah, OK","Tahlequah, OK Micro Area",M2,2,G3110,1939904010.000000000000000,69990998.000000000000000,+35.9043668,-094.9967964,848,0.485720911771829,0.618188839247554,-95.127212999979918,35.638787999966269,-94.797409000325047,36.161652000239656,32.242270011160286,1.795634227824508,0.221935803816185
142,45180,45180,"Talladega-Sylacauga, AL","Talladega-Sylacauga, AL Micro Area",M2,2,G3110,1908293036.000000000000000,60927931.000000000000000,+33.3693135,-086.1759302,849,0.415859123147178,0.847344965446531,-86.491028999688524,33.102943999565980,-85.794559000197637,33.585565000224619,55.279858597968101,2.039559997908345,0.246192691849274
 ,45220,45220,"Tallahassee, FL","Tallahassee, FL Metro Area",M1,1,G3110,6184099863.000000000000000,556556962.000000000000000,+30.3864255,-084.2804096,850,0.728732170516807,1.328560344035666,-84.932518999752006,30.606493000051955,-83.604185999784022,30.581915999823593,91.059973466498647,3.430320314812452,0.696575481881101
 ,45300,45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area",M1,1,G3110,6514447222.000000000000000,2113705048.000000000000000,+28.1259071,-082.4652858,851,0.854849806507232,1.273671294995150,-82.778437000167401,28.694206000206805,-82.054348999606589,27.646382000129279,145.353986766529204,3.573293242014105,0.867344894307905
 ,45340,45340,"Taos, NM","Taos, NM Micro Area",M2,2,G3110,5704119383.000000000000000,3383128.000000000000000,+36.5765287,-105.6379865,852,0.809779131554700,1.095706745330628,-106.006316000183233,36.995267000171964,-105.508711000112555,36.019068999934461,152.990342681944469,3.159379963070634,0.662040566327888
522,45380,45380,"Taylorville, IL","Taylorville, IL Micro Area",M2,2,G3110,1837569692.000000000000000,16227345.000000000000000,+39.5455242,-089.2795927,853,0.478926540588421,0.596567684587895,-89.530836000181239,39.348864000373396,-89.141966999877127,39.801272999949049,40.680767985017390,1.754837792544124,0.211873834128189
